app_name,avg_sentiment
Frederic: Resurrection of Music,-0.207
Frederic: Resurrection of Music Director's Cut,0.599
Free Balling,0.005
FreeCell Quest,0.174
FreeStyle 2: Street Basketball,-0.217
Freebie,0.146
Freedom Cry,-0.146
Freedom Fall,0.771
Freedom Force,0.168
Freedom Force vs. the 3rd Reich,0.586
Freedom Planet,0.607
Freespace 2,0.562
FreezeME,-0.195
Freight Tycoon Inc.,0.37
Freshman Year,-0.405
Fright Light,-0.001
FrightShow Fighter,0.667
Fritz Chess 14,-0.431
Fritz for Fun 13,-0.008
FritzChess 15,-0.548
Frizzy,0.424
Frog Climbers,0.405
From Dust,-0.968
Front Mission Evolved,-0.022
Front Office Football Eight,0.8
Front Office Football Seven,-0.04
Front Page Sports Football,-0.599
Frontline : Road to Moscow,-0.382
Frontlines: Fuel of War,-0.028
Frost,0.598
Frosty Kiss,-0.172
Frozen Cortex,-0.197
Frozen Free Fall: Snowball Fight,-0.626
Frozen State,-0.795
Frozen Synapse,0.6
Fruit Ninja VR,0.431
Fruits Inc. Deluxe Pack,-0.57
Full Bore,0.623
Full Mojo Rampage,0.398
Full Spectrum Warrior,-0.208
Full Spectrum Warrior: Ten Hammers,0.199
Full Tilt Poker,-0.154
FullBlast,0.398
Funfair Ride Simulator 3,-0.565
Funk of Titans,-0.028
Funklift,0.268
Furfly,0.154
Furi,0.402
Fury Of The Gods,0.125
Fuse,0.07
Future Wars,-0.601
Futuridium EP Deluxe,0.451
G Prime Into The Rain,0.999
G-Ball,-0.394
G-Force,0.608
G-senjou no Maou - The Devil on G-String,0.603
GAIN,-0.002
GALAK-Z,0.4
GASP,-0.191
GAUGE,-0.159
GE Neuro,0.795
"GO AWAY, THERE'S KUMIS OVER THERE!",0.175
GOCCO OF WAR,-0.199
GOD EATER 2 Rage Burst,0.399
GOD's DEATH,-0.205
GRANDIA II HD Remaster,0.387
GRID,0.57
GRID 2,-0.2
GROOVY,0.249
GT Legends,0.401
GTGD S3 How To Make A Game,0.998
GTI Racing,-0.158
GTR - FIA GT Racing Game,-0.029
GTR 2 - FIA GT Racing Game,0.406
GUILTY GEAR 2 -OVERTURE-,0.006
GUILTY GEAR XX ACCENT CORE PLUS R,0.79
GUILTY GEAR Xrd -REVELATOR-,0.352
GUILTY GEAR Xrd -SIGN-,0.277
GUN,0.177
Gabe Newell Simulator,-0.236
GabeN: The Final Decision,-0.01
Gabriel Knight - Sins of the Fathers,0.597
Gabriel Knight 2: The Beast Within,0.338
"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",-0.158
Gabriel Knight: Sins of the Fathers,0.553
Gahkthun of the Golden Lightning Steam Edition,0.34
Gal*Gun: Double Peace,0.373
Gal-X-E,0.937
Galacide,0.432
Galactic Arms Race,-0.379
Galactic Bowling,-0.774
Galactic Civilizations I: Ultimate Edition,-0.19
Galactic Civilizations II: Ultimate Edition,0.003
Galactic Civilizations III,0.207
Galactic Command Echo Squad SE,-0.495
Galactic Inheritors,-0.606
Galactic Storm,0.016
GalaxIverse,-0.94
Galaxy Cannon Rider,0.985
Galaxy Combat Wargames,0.998
Galaxy Control: 3D Strategy,0.171
Galaxy Reavers,-0.782
Galaxy on Fire 2™ Full HD,0.196
Galcon 2,0.552
Galcon Legends,-0.002
Game Character Hub,0.386
Game Corp DX,0.764
Game Dev Tycoon,0.241
Game Tycoon 1.5,-0.651
Game Tycoon 2,-0.799
Game Type,0.344
Game of Thrones ,-0.366
Game of Thrones - A Telltale Games Series,0.584
GameGuru,0.368
GameLooper,0.216
GameMaker: Studio,0.001
Gamefuel Driver Control,-0.005
Gamer Simulator,-0.6
GamersGoMakers,0.392
Gaming Accelerator 2,0.582
Gaokao.Love.100Days,0.019
Garden Rescue,-0.574
Garden Rescue: Christmas Edition,0.424
Garden Wars,1.0
Gardenarium,-0.013
Gardens Inc. 2: The Road to Fame,0.553
Gardens Inc. – From Rakes to Riches,0.026
Gare Sapphire Mechs,-0.006
Garfield Kart,0.438
Garry's Mod,0.601
Garshasp: Temple of the Dragon,-0.249
Garshasp: The Monster Slayer,-0.208
Gary Grigsby's War in the East,0.793
Gary the Gull,-0.832
Gas Guzzlers Extreme,0.561
Gates of Horizon,0.031
Gateways,0.799
Gathering Sky,0.793
Gatling Gears,0.167
Gauntlet™ ,0.208
Gear Up,-0.552
Geekbench 3,-0.203
Gem Wars: Attack of the Jiblets,-0.199
GemBreak,-0.003
GemCraft - Chasing Shadows,0.395
Gemini Lost,0.279
Gemini Rue,0.789
Gemini Wars,-0.847
Gemini: Heroes Reborn,-0.002
Gems of War,0.005
Gems of the Aztecs,-0.008
Gender Bender DNA Twister Extreme,0.6
Gene,0.333
Geneforge 1,0.559
Geneforge 3,0.011
Geneforge 4,0.392
Geneforge 5,0.242
Generic Space Shooter,0.798
Genesis Online,-0.79
Genesis Rising,-0.6
Genesis of Drones,0.588
Genius Greedy Mouse,0.822
GentleMoon 2,0.332
Gentlemen!,-0.578
GeoVox,0.555
Geometry Dash,0.798
Geometry Wars 3: Dimensions Evolved,0.368
Geometry Wars: Retro Evolved,0.625
Get Off My Lawn!,0.372
Get Over Here,-0.599
Get Rich or Die Gaming,-0.822
Getsuei Gakuen -kou-,-0.051
Gettysburg: Armored Warfare,-0.579
Ghost 1.0,0.988
Ghost Cleaner,-0.404
Ghost Encounters: Deadwood - Collector's Edition,-0.212
Ghost Master,0.399
Ghost Pirates of Vooju Island,-0.59
Ghost Town Mine Ride & Shootin' Gallery,0.401
Ghost in the Machine,0.199
GhostControl Inc.,0.394
Ghostbusters,-0.993
Ghostbusters: Sanctum of Slime,-0.8
Ghostbusters: The Video Game,0.171
Ghostlords,0.828
GhostshipAftermath,-0.797
Ghoul Kid,-0.4
GiAnt,-0.714
Giana Sisters 2D,-0.403
Giana Sisters: Twisted Dreams,0.596
Giana Sisters: Twisted Dreams - Rise of the Owlverlord,0.178
Giant Machines 2017,0.01
Giga Girl,-0.001
Gigachess,0.031
Gigantic Army,-0.371
Gimbal,0.194
Ginger: Beyond the Crystal,0.585
Girlfriend Rescue,0.165
Girls Like Robots,0.369
Gish,-0.002
Glacier 3: The Meltdown,-0.394
Gladiator Trainer,-0.222
Glaive,0.637
Glass Masquerade,0.765
GlassWire,-0.043
Glitchrunners,-0.597
Glitchspace,0.196
Global ATC Simulator,-0.6
Global Ops: Commando Libya,-0.224
Global Outbreak: Doomsday Edition,-0.429
Glorkian Warrior: The Trials Of Glork,0.769
Glow,0.386
Glowfish,0.389
Gnomes Garden,0.203
Gnomes Garden 2,-0.448
Gnomes Vs. Fairies,0.173
Gnomoria,0.148
Gnumz: Masters of Defense,-0.334
Go Home - Rage incoming,-0.458
Go Home Dinosaurs!,0.458
Go To Bed: Survive The Night,-0.206
Go! Go! Nippon! ~My First Trip to Japan~,-0.307
GoD Factory: Wingmen,0.398
GoNNER,1.0
Goat Simulator,-0.397
Goats on a Bridge,0.393
Gobernators (Parodia política peruana),-0.525
Goblin Defenders: Steel‘n’ Wood,-0.173
Goblin and Coins,0.999
Goblins and Grottos,-0.006
God Game : The Odyssey,0.153
God Mode,-0.382
God of Word,0.417
Godot Engine,0.806
Gods Will Be Watching,-0.024
Gods vs Humans,-0.594
Goetia,0.397
Goggles - World of Vaporia,-0.499
Gold Crusader,-0.96
Gold Rush! Anniversary,-0.4
Gold Rush! Classic,0.192
Goliath,0.2
Gomo,-0.597
Gon' E-Choo!,0.053
Gone Home,-0.363
Gone In November,-0.44
Goo Saga - HD Edition,0.457
Goodbye Deponia,0.42
Goodnight Butcher,-0.199
Google Earth VR,0.613
Goosebumps,-0.595
Gorky 17,0.399
Goscurry,0.772
Gothic,0.4
Gothic 3,-0.188
Gothic 3 Forsaken Gods Enhanced Edition,-0.401
Gothic II: Gold Edition,0.194
Governor of Poker 2,-0.239
Governor of Poker 2: Premium Edition,0.396
Governor of Poker 3,0.156
Grail to the Thief,-0.36
Gran Vitreous,-0.196
Grand Ages: Medieval,0.002
Grand Ages: Rome,-0.004
Grand Designer,0.997
Grand Pigeon's Duty,-0.22
Grand Theft Auto,0.204
Grand Theft Auto 2,0.376
Grand Theft Auto IV: The Complete Edition,-0.554
Grand Theft Auto V,0.788
Grand Theft Auto: Episodes from Liberty City,0.199
Grandpa's Table,0.821
Grapple,0.199
Grass Max,0.633
Grass Simulator,0.015
Gratuitous Space Battles 2,-0.364
GravBlocks,-0.143
Grave VR,0.998
Graveyard Shift,-0.023
Graviteam Tactics: Mius-Front,0.597
Graviteam Tactics: Operation Star,0.535
Gravitron 2,0.4
Gravity Badgers,-0.385
Gravity Cat,0.227
Gravity Compass,-0.349
Gravity Den,0.223
Gravity Error,0.352
Gravity Ghost,0.8
Gray Matter,0.611
Great Big War Game,0.202
Great Permutator,0.178
Greed Corp,0.195
Greed: Black Border,-0.797
Green Game: TimeSwapper,0.326
Green Moon,-0.2
Green Moon 2,1.0
Green Ranch,0.996
"Gremlins, Inc.",-0.196
Grey Goo,-0.8
Greyfox,0.189
GridRunner Revolution,0.34
Gridiron Solitaire,0.399
Gridworld,-0.0
Grim Dawn,0.22
Grim Fandango Remastered,0.999
Grim Legends 2: Song of the Dark Swan,0.0
Grim Legends 3: The Dark City,0.579
Grimind,-0.384
Grimm,0.726
Grimm: Dark Legacy,0.169
Grizzly Valley,-0.595
Groggers!,1.0
Grotesque Tactics 2 - Dungeons and Donuts,-0.993
Grotesque Tactics: Evil Heroes,-0.414
Ground Breakers,0.165
Ground Control Anthology,0.582
Ground Control II,-0.212
Ground Pounders,-0.549
Grove - VR Browsing Experience,-1.0
Grow Home,0.034
Grow Up,0.596
Growing Pains,-0.188
Gryphon Knight Epic,0.644
Guacamelee! Gold Edition,0.646
Guacamelee! Super Turbo Championship Edition,0.423
Guardian's Oath,0.442
Guardians of Graxia,-0.393
Guardians of Middle-earth,-0.999
Guardians of Victoria,-0.602
Guards,0.642
Guild Commander,-0.801
Guild of Dungeoneering Ultimate Edition,0.599
Guilty Gear Isuka,-0.202
Guilty Gear X2 #Reload,0.1
Guise Of The Wolf,-0.2
Gulf of Aden - Task Force Somalia,0.778
Gumball Drift,-0.002
Gumboy Tournament,-0.229
Gumboy: Crazy Adventures,-0.758
Gun Bombers,0.666
Gun Done,-0.196
Gun Metal,0.164
Gun Monkeys,-0.007
Gun Rocket,-0.007
Gun Wings,0.358
GunGirl 2,0.762
GunWorld,-0.798
GunZ 2: The Second Duel,-0.753
Guncraft,-0.761
GundeadliGne,0.396
Gunjack,0.433
Gunman Clive,0.354
Gunman Clive 2,0.601
Gunmetal Arcadia Zero,0.408
Gunnheim,-0.592
Gunpoint,0.435
Gunpowder,-0.203
Guns and Robots,0.295
Guns of Icarus Online,0.687
Guns of Infinity,0.582
Guns'N'Zombies,-0.082
"Guns, Gore & Cannoli",0.595
Gunscape,0.392
Gunship!,-0.565
Gunslugs,0.426
Gunspell: Steam Edition,-0.424
Gurgamoth,0.783
Gurumin: A Monstrous Adventure,0.169
Gynophobia,-0.154
Gyromancer,-0.797
H1Z1: Test Server,-0.396
HACK_IT,-0.202
HALP!,-0.042
HEBEREKE!: March! Red Army Girls' Brigade,0.204
HELLDIVERS™,0.824
HELP: THE GAME,0.548
HIS (Heroes In the Sky),-0.554
HIT,-0.597
HITMAN™,-0.024
HTR+ Slot Car Simulation,0.153
Habitat,-0.4
Habitus,-0.334
Hack 'n' Slash,-0.357
Hack RUN,0.381
Hack Run ZERO,-0.404
"Hack, Slash, Loot",-0.414
Hacker Evolution,0.178
Hacker Evolution - Untold,-0.523
Hacker Evolution Duality,-0.606
Hacker Evolution Source Code,-0.998
Hacker Series,-0.395
Hacker's Beat,-0.205
Hacknet,0.199
Hade,0.379
Hadean Lands,0.618
Haegemonia: Legions of Iron,0.364
Haegemonia: The Solon Heritage,-0.555
Haeven,-0.398
Hail to the King: Deathbat,-0.358
Halcyon 6: Starbase Commander (CLASSIC),-0.4
Half Minute Hero: Super Mega Neo Climax Ultimate Boy,-0.175
Half Minute Hero: The Second Coming,0.605
Half dead,0.017
Half-Life,0.442
Half-Life 2,0.588
Half-Life 2: Deathmatch,0.03
Half-Life 2: Episode One,0.373
Half-Life 2: Episode Two,0.382
Half-Life 2: Lost Coast,0.043
Half-Life Deathmatch: Source,-0.191
Half-Life: A Place in the West,0.558
Half-Life: Blue Shift,0.547
Half-Life: Opposing Force,0.77
Half-Life: Source,-0.572
Halfway,0.6
Halo: Spartan Assault,0.747
Hamilton's Great Adventure,0.376
"Hamlet or the last game without MMORPG features, shaders and product placement",-0.585
Hammer Heads Deluxe,0.202
Hammerfight,0.577
Hammerwatch,0.605
Hand of Fate,0.594
Handsome Mr. Frog,0.809
Hangeki,0.828
Happy Empire,0.398
Happy Wars,0.197
Hard Reset,0.208
Hard Reset Redux,-0.219
Hard Truck Apocalypse / Ex Machina,-0.2
Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,-0.983
Hard Truck: Apocalypse Rise Of Clans / Ex Machina: Meridian 113,-0.613
Hard West,0.398
Hard to Be a God,0.196
Hardware Engineering,-0.4
Harmonia,0.969
Harold,0.2
Harvest: Massive Encounter,0.421
Harvester,0.376
Hashtag Dungeon,0.599
Hatch and Slay,-0.196
Hate Plus,-0.165
Hatland Adventures,-0.751
Hatoful Boyfriend,0.369
Hatoful Boyfriend: Holiday Star,-0.176
Hatred,-0.005
Haunt the House: Terrortown,0.028
Haunted,0.196
Haunted House,-0.154
Haunted Past: Realm of Ghosts,0.508
Hauntsters,0.998
Haven Moon,-0.172
Haydee,0.202
Haywire on Fuel Station Zeta,-0.169
Hazard Ops,-0.235
Hazen: The Dark Whispers,-0.834
HeXen II,0.037
HeXen: Beyond Heretic,0.04
HeXen: Deathkings of the Dark Citadel,-0.051
Headlander,0.754
Heart of Ember  ,-0.512
Heart&Slash,-0.197
Heart's Medicine - Time to Heal,0.013
Heartomics: Lost Count,0.389
Hearts of Iron II: Complete,0.203
Hearts of Iron III,0.033
Hearts of Iron IV,-0.126
Heaven's Hope,0.622
Heavenstrike Rivals®,-0.198
Heavy Bullets,0.195
Heavy Fire: Afghanistan,-0.601
Heavy Fire: Shattered Spear,-0.6
Heavy Weapon Deluxe,-0.327
Heckabomb,0.208
Hector: Ep 1,0.201
Hector: Ep 2,-0.322
Hector: Ep 3,0.596
Hegemony Gold: Wars of Ancient Greece,0.963
Hegemony III: Clash of the Ancients,0.396
Hegemony Rome: The Rise of Caesar,-0.208
Heileen 1: Sail Away,-0.414
Heileen 2: The Hands Of Fate,-0.403
Heileen 3: New Horizons,0.175
Heirs And Graces,0.201
Hektor,-0.576
Heldric - The legend of the shoemaker,-0.005
Helen's Mysterious Castle,0.417
Helena The 3rd,-0.12
Heli Heroes,-0.649
Helicopter Simulator 2014: Search and Rescue,-0.602
Hell,-0.557
Hell Yeah!,0.38
Helldorado,-0.408
Hello Charlotte,0.736
Hello Kitty and Sanrio Friends Racing,-0.612
Helmet Heroes,-0.397
Help,-0.985
Help Me Doctor,-0.999
Her Majesty's SPIFFING,0.763
Her Story,-0.151
Herding Dog,0.028
Heretic: Shadow of the Serpent Riders,0.806
Hero Academy,0.2
Hero Battle,-0.247
Hero Defense,0.035
Hero Generations,-0.4
Hero Quest: Tower Conflict,-0.976
Hero Siege,0.349
Hero Zero,-0.446
Hero and Daughter+,0.221
Hero of the Kingdom,0.374
Hero of the Kingdom II,-0.125
Heroes & Generals,-0.22
Heroes & Legends: Conquerors of Kolhar,-0.203
Heroes Must Die,0.083
Heroes Never Lose: Professor Puzzler's Perplexing Ploy,0.82
Heroes Rise: HeroFall,0.799
Heroes Rise: The Hero Project,-0.376
Heroes Rise: The Prodigy,0.551
Heroes of Annihilated Empires,-0.178
Heroes of Legionwood,0.779
Heroes of Loot,0.001
Heroes of Might & Magic III - HD Edition,-0.374
Heroes of Might & Magic V,0.605
Heroes of Might & Magic V: Hammers of Fate,-0.0
Heroes of Might & Magic V: Tribes of the East,0.628
Heroes of Normandie,-0.001
Heroes of Scene,-0.349
Heroes of Shadow Guard,0.15
Heroes of SoulCraft,-0.768
Heroes of Steel RPG,0.0
Heroes of a Broken Land,-0.189
Heroes of the Seven Seas,0.595
Heroine's Quest: The Herald of Ragnarok,0.597
Herolike,-0.501
Hex Phase,0.999
Hexcells,0.458
Hexcells Infinite,0.4
Hexcells Plus,0.205
Hexodius,-0.588
Hexoscope,0.369
Hidden Dimensions 3,0.599
Hidden Expedition Amazon ,0.305
Hidden Expedition Everest,-1.0
Hidden Expedition Titanic,-0.336
Hidden Expedition: The Crown of Solomon Collector's Edition,0.999
Hidden Mysteries: Civil War,-0.985
Hidden Object - 12 in 1 bundle,-0.201
Hidden Object 6-in-1 bundle,0.196
Hidden Object Bundle 4 in 1,0.799
Hidden Object Bundle 5 in 1,0.002
Hidden in Plain Sight,0.846
Hidden: On the trail of the Ancients,0.19
Hide & Spook: The Haunted Alchemist,0.911
Hide and Secret Treasure of the Ages,-0.785
Hide and Shriek,0.788
Hieroglyphika,0.393
High On Racing,0.087
High School Musical 3,-0.333
High Strangeness,-0.404
Highborn,-0.394
Highland Warriors,-0.2
Highlands,0.374
Highrise Heroes: Word Challenge,0.005
Highschool Possession,0.188
Highschool Romance,-0.387
Highway Blossoms,0.426
Highway to the Moon,1.0
Higurashi When They Cry Hou - Ch.1 Onikakushi,0.469
Higurashi When They Cry Hou - Ch.2 Watanagashi,0.012
Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,0.584
Higurashi When They Cry Hou - Ch.4 Himatsubushi,0.193
Hiiro,0.598
Hinterland,0.022
Hippocampal: The White Sofa,-0.596
History in Letters - The Eternal Alchemist,0.0
Hit Tank PRO,0.569
Hitman 2: Silent Assassin,0.408
Hitman GO: Definitive Edition,0.794
Hitman: Absolution,0.808
Hitman: Blood Money,0.757
Hitman: Codename 47,0.021
Hitman: Contracts,0.219
Hitogata Happa,-0.007
Hive,0.379
HoD: On open seas,-0.799
Hocus Pocus,0.565
Hogs of War,0.032
Hollywood Visionary,0.427
Holo Impact : Prologue,0.802
HoloBall,0.597
Holopoint,0.97
Holy Avatar vs. Maidens of the Dead,-0.766
Holy Potatoes! A Weapon Shop?!,-0.383
Home,-0.224
Home Behind,0.576
Home Design 3D,0.231
Home Improvisation: Furniture Sandbox,-0.2
Home Sheep Home: Farmageddon Party Edition,0.438
Home is Where One Starts...,0.225
Homefront,-0.009
Homefront: The Revolution,-0.178
Homesick,0.672
Homeworld Remastered Collection,0.6
Homeworld: Deserts of Kharak,0.047
Honey Rose: Underdog Fighter Extraordinaire,0.797
Hook,0.795
Hooligan Vasja,-0.406
Hoops VR,0.765
Hope Lake,0.149
Hope in Hell,-0.924
HordeZ,0.787
Horizon,-0.392
Horizon Shift,0.559
Horror in the Asylum,-0.425
Hospital Manager,-0.799
Hospital Tycoon,-0.997
Hostile Dimension,-1.0
Hostile Waters: Antaeus Rising,0.196
Hot Dish,-0.626
Hot Pinball Thrills,-0.578
Hot Squat,-0.364
Hot Tin Roof: The Cat That Wore A Fedora,0.587
Hot Wheels™ World's Best Driver™,-0.605
Hotel Blind,-0.8
Hotel Collectors Edition,-0.618
Hotel Dash,0.794
Hotel Giant 2,-0.8
Hotline Miami,0.417
Hotline Miami 2: Wrong Number,-0.631
Hotline Miami 2: Wrong Number Digital Comic,0.381
"House of 1,000 Doors - Family Secrets",0.995
House of 1000 Doors: The Palm of Zoroaster Collector's Edition,-0.007
House of Caravan,0.195
House of Hell,0.222
House of Snark 6-in-1 Bundle,0.333
House of the Dying Sun,0.785
Hoven the Sages Spinel,0.399
Hover 2030,0.472
Hover Havoc,-0.988
Hover Hazard,0.573
Hover Junkers,0.793
How To Survive Third Person,-0.249
How to Survive,0.147
How to Survive 2,0.192
How to Take Off Your Mask,-0.171
Hoyle Official Card Games Collection,-0.788
Hubert's Island Adventure: Mouse o' War,0.676
Hue,0.778
Huenison,0.994
Human Extinction Simulator,-0.794
Human Resource Machine,0.985
Human: Fall Flat,0.413
Humanity Asset,-1.0
Humans Must Answer,-0.156
Hunger Dungeon,-0.218
HunieCam Studio,0.009
HuniePop,0.119
Hunted: One Step too Far,0.396
Hunted: The Demon's Forge,-0.01
Hunter Gatherer,0.183
Hunter's Legacy,0.367
Hunters Of The Dead,-0.394
Hunting Unlimited 2008,-0.272
Hunting Unlimited 2010,-0.008
Huntsman - The Orphanage Halloween Edition,-0.395
Hush,-0.406
Hustle Cat,0.999
Hybrid Animals,-0.594
Hydra Slayer,0.111
Hydraulic Empire,-0.383
Hydrophobia: Prophecy,-0.397
Hylics,0.57
Hyper Bounce Blast,0.799
Hyper Box,0.188
Hyper Fighters,-0.801
Hyper Light Drifter,0.593
Hyper color ball,-0.012
HyperRogue,0.797
Hyperdevotion Noire: Goddess Black Heart,0.587
Hyperdimension Neptunia Re;Birth1,0.165
Hyperdimension Neptunia Re;Birth3 V Generation,-0.363
Hyperdimension Neptunia U: Action Unleashed,-0.03
Hyperdrive Massacre,0.521
Hypersensitive Bob,0.394
Hypership Out of Control,0.315
Hyperspace Invaders II: DX,0.143
Hyperspace Pinball,0.394
Hyperspeed,0.328
Hyphen,0.172
Hypnorain,0.356
Hypnosis,0.354
Hyposphere,-0.405
Hypt,0.389
Hyspherical 2,0.999
I Am Alive,0.007
I Am Bread,0.149
I Am Caligula,0.354
I Am Vegend,-0.419
I Can't Escape: Darkness,0.594
I Get This Call Every Day,-0.574
"I Have No Mouth, and I Must Scream",0.343
I Know a Tale,-0.03
I Shall Remain,-0.193
I am weapon: Revival,-0.711
I and Me,0.598
"I, Gladiator",-0.249
"I, Zombie",0.76
IACTURA,0.195
ICARUS.1,0.406
ICEY,0.806
IGT Slots Paradise Garden,-0.204
IHF Handball Challenge 14,-0.712
IKEA VR Experience,0.035
IL-2 Sturmovik: 1946,0.556
IL-2 Sturmovik: Battle of Stalingrad,0.579
IL-2 Sturmovik: Cliffs of Dover,0.172
IMSCARED,0.246
INFERNO CLIMBER,0.113
INFRA,0.379
INIT.,-0.67
INK,0.597
INSIDE,0.799
INVASION!,0.462
INVERSUS Deluxe,0.388
IRFaceRig,-0.308
IS Defense,0.388
ISLANDS: Non-Places,0.6
IWO: Bloodbath in the Bonins,-0.926
Ian's Eyes,0.796
Icarus-X: Tides of Fire,0.446
Ice Cream Surfer,-0.771
Ice Lakes,0.754
Icebound,0.713
Icewind Dale: Enhanced Edition,0.4
Ichi,0.593
Idling to Rule the Gods,0.182
Idol Hands,-0.755
Idol Magical Girl Chiru Chiru Michiru Part 1,0.345
Idol Magical Girl Chiru Chiru Michiru Part 2,0.614
Iesabel,-0.822
If My Heart Had Wings,0.582
Iggle Pop! Deluxe,0.523
Ignite,-0.999
Ihf Handball Challenge 12,0.184
Ikaruga,0.782
Ilamentia,-0.393
Illuminascii,-0.796
Imagine Me,-0.611
Immortal Defense,0.999
Immortal Empire,0.137
Immune,-0.601
Imperia Online,-0.766
Imperial Glory,0.624
Imperium Romanum: Gold Edition,-0.199
Impire,-0.231
Impossible Creatures,0.792
Impossible Quest,-0.002
Imprisoned Light,0.615
In Between,0.582
"In Case of Emergency, Release Raptor",-0.201
In Verbis Virtus,0.2
InCell VR,-0.033
InFlux,-0.013
InMind VR,0.198
Inbetween Land,-0.402
Incandescent,-0.299
Incitement 3,0.363
Incoming Forces,-0.237
Incredible Dracula: Chasing Love Collector's Edition,0.592
Incredipede,0.239
Independence War 2: Edge of Chaos,0.632
Indiana Jones and the Fate of Atlantis,0.791
Indiana Jones and the Last Crusade,-0.175
Indie Game: The Movie,0.773
Indie Graphics Bundle,-0.408
Industry Empire,-0.197
Industry Giant 2,0.396
Industry Manager: Future Technologies,0.334
Inescapable,-0.404
Inevitability,-0.4
Inexistence,-0.004
Infection: Humanity's Last Gasp,-0.6
Infectonator : Survivors,-0.364
Inferno 2,0.423
Infestation: Survivor Stories 2020,-0.049
Infestation: The New Z,-0.747
Infested Planet,0.787
InfiniTrap Classic,-0.58
Infinifactory,0.42
InfinitasDM,-0.184
Infinite Game Works Episode 0,-0.218
Infinite Shooter,-0.076
Infinite Space III: Sea of Stars,-0.371
Infinitesimal Point,-0.692
Infinity Runner,-0.196
Infinity Saga,0.216
Infinity Wars - Animated Trading Card Game,0.94
Infinity Wings - Scout & Grunt,0.598
Influent,0.044
Inherit the Earth: Quest for the Orb,0.4
Injustice: Gods Among Us Ultimate Edition,0.194
InnerCube,0.21
Innoquous 5,0.994
Inquisitor,-0.211
InsanZ - Retro Survival Horror,-1.0
Insane,-1.0
Insane 2,-0.213
Insane Decay of Mind: The Labyrinth,0.165
Insane Insects: The Inception,-1.0
Insanely Twisted Shadow Planet,0.792
Insaniquarium! Deluxe,0.586
Insanity Clicker,-0.425
Insanity's Blade,0.2
Insecters War,-0.295
Insecticide Part 1,-0.341
Inside Me,-0.192
Inside My Radio,0.396
Inside a Star-filled Sky ,-0.4
Inside: Before Birth,-0.761
Instant Dungeon!,0.406
Insurgency,0.568
Intake,0.394
Intensive Exposure,0.623
Interfectorem,0.777
Intergalactic Bubbles,-0.167
Interloper,0.398
International Snooker,-0.787
Interplanetary,0.201
Interstellar Logistics Inc,0.618
Interstellaria,-0.043
Into Blue Valley,-0.805
Into The Gloom,-0.01
Into The Unknown,0.378
Into The War,-0.358
