app_name,avg_sentiment
Find Out,-0.598
Finders,0.099
Finding Nemo,0.16
Finding Teddy,0.425
Fine Sweeper,0.543
Fingerbones,0.049
Finn and Jake's Epic Quest,0.152
Finque,-1.0
Fire: Ungh’s Quest,0.241
FireAlpaca SE,0.331
Fireburst,-0.304
Firefight,-0.016
Firefighters - The Simulation,-0.571
Firefighters 2014,-0.385
Fireflies,-0.526
Firefly Online Cortex,-0.039
Firewatch,0.372
Fish Tycoon,0.346
Fist Slash: Of Ultimate Fury,0.45
Fistful of Frags,0.389
Fitness Dash,0.666
Fitz the Fox,0.435
Five Nights at Freddy's,0.15
Five Nights at Freddy's 2,0.273
Five Nights at Freddy's 3,0.366
Five Nights at Freddy's 4,0.298
Five Nights at Freddy's: Sister Location,0.686
Flag N Frag,-0.963
Flame Over,0.001
Flamebreak,0.615
Flashback,-0.28
Flashout 2,-0.107
Flashpoint Campaigns: Red Storm,0.527
Flat Kingdom Paper's Cut Edition,0.469
Flat Path,0.556
FlatOut,0.38
FlatOut 2,0.493
FlatOut: Ultimate Carnage,0.111
Flatout 3,-0.869
Fleet Command,0.396
Fleet Defender: The F-14 Tomcat Simulation,0.35
FleetCOMM,-0.634
Fleeting Ages,-0.376
Flem,0.64
Flesh Eaters,-0.322
Flight Control HD,0.335
Flight Unlimited Las Vegas,-0.391
Flight of the Icarus,-0.345
Flight of the Paladin,-0.151
Flip,0.999
Flix The Flea,-0.554
Floating Point,0.626
Flockers,-0.065
Floors of Discomfort,-0.426
Flora's Fruit Farm,0.225
Florensia,-0.245
Flotilla,0.312
Flower Shop: Summer In Fairbrook,-0.078
Flower Shop: Winter In Fairbrook,-0.126
Flowers -Le volume sur printemps-,0.41
Flute Master,0.965
Fly O'Clock,0.346
Fly in the House,-0.313
"Fly, Glowfly!",0.292
Flyhunter Origins,-0.225
Flying Baron 1916,-1.0
Flywrench,0.531
Foosball - Street Edition,-0.448
FootLOL: Epic Soccer League,0.284
FootRock,0.252
Football Club Simulator - FCS #21,-0.57
Football Manager 2016,-0.025
Football Manager Touch 2016,0.433
Football Mogul 15,0.005
Football Mogul 2014,0.269
For The Glory,0.299
Foreign Legion: Buckets of Blood,-0.304
Foreign Legion: Multi Massacre,-0.22
Foresight,-0.021
Forestry 2017 - The Simulation,0.244
Forge Quest,0.409
Forget Me Not: My Organic Garden,0.291
Forgotten Myths CCG,-0.226
Forgotten Tales: Day of the Dead,0.711
"Forgotten, Not Lost - A Kinetic Novel",0.401
Fork Parker's Holiday Profit Hike,0.016
Formula Truck 2013,0.303
Fort Defense,-0.203
Fort Meow,0.463
Fortified,0.353
Fortify,0.138
Fortix,0.479
Fortix 2,0.603
FortressCraft Evolved,0.308
Fortune Summoners: Secret of the Elemental Stone,0.305
Fossil Echo,0.367
Foul Play,0.258
Four Realms,-0.998
Fowl Space,-0.197
Fractal: Make Blooms Not War,0.316
Fractasia VR,-0.769
Fracture the Flag,0.148
Fractured Soul,0.529
Fragments of Him,0.414
Fran Bow,0.688
Franchise Hockey Manager 3,-0.114
Frankenstein: Master of Death,0.023
Fray,-0.883
Frayed Knights: The Skull of S'makh-Daon,0.142
FreakOut: Extreme Freeride,0.274
Freaking Meatbags,0.37
Freddi Fish 2: The Case of the Haunted Schoolhouse,0.452
Freddi Fish 3: The Case of the Stolen Conch Shell,0.489
Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,0.346
Freddi Fish 5: The Case of the Creature of Coral Cove,0.456
Freddi Fish and Luther's Maze Madness,0.429
Freddi Fish and Luther's Water Worries,-0.275
Freddi Fish and the Case of the Missing Kelp Seeds,0.59
Frederic: Evil Strikes Back,0.254
Frederic: Resurrection of Music,0.221
Frederic: Resurrection of Music Director's Cut,0.552
Free Balling,0.005
FreeCell Quest,0.382
FreeStyle 2: Street Basketball,-0.019
Freebie,-0.048
Freedom Cry,-0.146
Freedom Fall,0.516
Freedom Force,0.034
Freedom Force vs. the 3rd Reich,0.405
Freedom Planet,0.676
Freespace 2,0.171
FreezeME,0.187
Freight Tycoon Inc.,-0.121
Freshman Year,-0.012
Fright Light,-0.191
FrightShow Fighter,0.667
Fritz Chess 14,-0.134
Fritz for Fun 13,-0.237
FritzChess 15,-0.589
Frizzy,0.424
Frog Climbers,0.481
From Dust,-0.197
Front Mission Evolved,-0.225
Front Office Football Eight,0.708
Front Office Football Seven,0.25
Front Page Sports Football,-0.839
Frontline : Road to Moscow,-0.475
Frontlines: Fuel of War,0.01
Frost,0.579
Frosty Kiss,0.139
Frozen Cortex,-0.147
Frozen Free Fall: Snowball Fight,-0.283
Frozen State,-0.509
Frozen Synapse,0.464
Fruit Ninja VR,0.494
Fruits Inc. Deluxe Pack,-0.471
Full Bore,0.366
Full Mojo Rampage,0.559
Full Spectrum Warrior,-0.14
Full Spectrum Warrior: Ten Hammers,0.028
Full Tilt Poker,-0.461
FullBlast,0.201
Funfair Ride Simulator 3,-0.472
Funk of Titans,-0.195
Funklift,0.268
Furfly,0.154
Furi,0.442
Fury Of The Gods,0.125
Fuse,-0.028
Future Wars,-0.568
Futuridium EP Deluxe,0.451
G Prime Into The Rain,0.999
G-Ball,-0.637
G-Force,0.409
G-senjou no Maou - The Devil on G-String,0.593
GAIN,-0.002
GALAK-Z,0.297
GASP,-0.663
GAUGE,-0.28
GE Neuro,0.528
"GO AWAY, THERE'S KUMIS OVER THERE!",0.152
GOCCO OF WAR,0.22
GOD EATER 2 Rage Burst,0.311
GOD's DEATH,-0.205
GRANDIA II HD Remaster,0.499
GRID,0.462
GRID 2,0.154
GROOVY,0.249
GT Legends,0.627
GTGD S3 How To Make A Game,0.908
GTI Racing,0.111
GTR - FIA GT Racing Game,0.055
GTR 2 - FIA GT Racing Game,0.66
GUILTY GEAR 2 -OVERTURE-,0.222
GUILTY GEAR XX ACCENT CORE PLUS R,0.395
GUILTY GEAR Xrd -REVELATOR-,0.689
GUILTY GEAR Xrd -SIGN-,0.488
GUN,0.462
Gabe Newell Simulator,-0.252
GabeN: The Final Decision,-0.459
Gabriel Knight - Sins of the Fathers,0.508
Gabriel Knight 2: The Beast Within,0.338
"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",-0.158
Gabriel Knight: Sins of the Fathers,0.553
Gahkthun of the Golden Lightning Steam Edition,0.667
Gal*Gun: Double Peace,0.199
Gal-X-E,0.663
Galacide,0.49
Galactic Arms Race,-0.004
Galactic Bowling,-0.774
Galactic Civilizations I: Ultimate Edition,-0.31
Galactic Civilizations II: Ultimate Edition,0.32
Galactic Civilizations III,0.152
Galactic Command Echo Squad SE,-0.495
Galactic Inheritors,-0.646
Galactic Storm,0.016
GalaxIverse,-0.94
Galaxy Cannon Rider,0.985
Galaxy Combat Wargames,0.998
Galaxy Control: 3D Strategy,-0.307
Galaxy Reavers,-0.427
Galaxy on Fire 2™ Full HD,0.014
Galcon 2,0.424
Galcon Legends,-0.492
Game Character Hub,0.171
Game Corp DX,0.499
Game Dev Tycoon,0.6
Game Tycoon 1.5,-0.801
Game Tycoon 2,-0.636
Game Type,0.345
Game of Thrones ,-0.246
Game of Thrones - A Telltale Games Series,0.01
GameGuru,0.077
GameLooper,0.044
GameMaker: Studio,0.385
Gamefuel Driver Control,-0.005
Gamer Simulator,-0.6
GamersGoMakers,-0.044
Gaming Accelerator 2,0.582
Gaokao.Love.100Days,-0.124
Garden Rescue,-0.428
Garden Rescue: Christmas Edition,0.237
Garden Wars,1.0
Gardenarium,-0.119
Gardens Inc. 2: The Road to Fame,0.553
Gardens Inc. – From Rakes to Riches,0.045
Gare Sapphire Mechs,0.042
Garfield Kart,0.026
Garry's Mod,0.351
Garshasp: Temple of the Dragon,-0.502
Garshasp: The Monster Slayer,-0.384
Gary Grigsby's War in the East,0.57
Gary the Gull,-0.358
Gas Guzzlers Extreme,0.598
Gates of Horizon,0.024
Gateways,0.447
Gathering Sky,0.613
Gatling Gears,0.448
Gauntlet™ ,0.246
Gear Up,-0.085
Geekbench 3,-0.203
Gem Wars: Attack of the Jiblets,-0.076
GemBreak,0.17
GemCraft - Chasing Shadows,0.696
Gemini Lost,0.279
Gemini Rue,0.682
Gemini Wars,-0.754
Gemini: Heroes Reborn,0.098
Gems of War,0.093
Gems of the Aztecs,0.012
Gender Bender DNA Twister Extreme,-0.046
Gene,0.333
Geneforge 1,0.496
Geneforge 3,0.329
Geneforge 4,0.415
Geneforge 5,0.654
Generic Space Shooter,0.547
Genesis Online,-0.556
Genesis Rising,-0.747
Genesis of Drones,0.588
Genius Greedy Mouse,0.63
GentleMoon 2,0.332
Gentlemen!,-0.401
GeoVox,0.005
Geometry Dash,0.506
Geometry Wars 3: Dimensions Evolved,0.539
Geometry Wars: Retro Evolved,0.589
Get Off My Lawn!,0.01
Get Over Here,-0.499
Get Rich or Die Gaming,-0.714
Getsuei Gakuen -kou-,-0.051
Gettysburg: Armored Warfare,-0.522
Ghost 1.0,0.595
Ghost Cleaner,-0.404
Ghost Encounters: Deadwood - Collector's Edition,-0.54
Ghost Master,0.446
Ghost Pirates of Vooju Island,-0.759
Ghost Town Mine Ride & Shootin' Gallery,0.537
Ghost in the Machine,0.076
GhostControl Inc.,0.13
Ghostbusters,-0.993
Ghostbusters: Sanctum of Slime,-0.506
Ghostbusters: The Video Game,0.507
Ghostlords,0.857
GhostshipAftermath,-0.499
Ghoul Kid,-0.208
GiAnt,-0.714
Giana Sisters 2D,-0.213
Giana Sisters: Twisted Dreams,0.378
Giana Sisters: Twisted Dreams - Rise of the Owlverlord,0.285
Giant Machines 2017,0.166
Giga Girl,-0.001
Gigachess,0.384
Gigantic Army,0.038
Gimbal,0.18
Ginger: Beyond the Crystal,0.585
Girlfriend Rescue,0.144
Girls Like Robots,0.244
Gish,-0.344
Glacier 3: The Meltdown,-0.684
Gladiator Trainer,-0.115
Glaive,0.637
Glass Masquerade,0.808
GlassWire,0.266
Glitchrunners,-0.452
Glitchspace,-0.002
Global ATC Simulator,-0.239
Global Ops: Commando Libya,-0.496
Global Outbreak: Doomsday Edition,-0.429
Glorkian Warrior: The Trials Of Glork,0.594
Glow,0.554
Glowfish,0.506
Gnomes Garden,-0.029
Gnomes Garden 2,-0.448
Gnomes Vs. Fairies,0.255
Gnomoria,-0.083
Gnumz: Masters of Defense,-0.334
Go Home - Rage incoming,-0.397
Go Home Dinosaurs!,0.457
Go To Bed: Survive The Night,-0.203
Go! Go! Nippon! ~My First Trip to Japan~,0.077
GoD Factory: Wingmen,0.374
GoNNER,0.676
Goat Simulator,0.072
Goats on a Bridge,0.176
Gobernators (Parodia política peruana),-0.525
Goblin Defenders: Steel‘n’ Wood,0.136
Goblin and Coins,0.999
Goblins and Grottos,0.268
God Game : The Odyssey,0.11
God Mode,-0.083
God of Word,0.339
Godot Engine,0.726
Gods Will Be Watching,-0.195
Gods vs Humans,-0.354
Goetia,0.522
Goggles - World of Vaporia,-0.499
Gold Crusader,-0.96
Gold Rush! Anniversary,-0.089
Gold Rush! Classic,0.078
Goliath,0.065
Gomo,-0.057
Gon' E-Choo!,-0.056
Gone Home,0.363
Gone In November,-0.247
Goo Saga - HD Edition,0.457
Goodbye Deponia,0.111
Goodnight Butcher,-0.191
Google Earth VR,0.792
Goosebumps,0.215
Gorky 17,0.182
Goscurry,0.736
Gothic,0.225
Gothic 3,-0.002
Gothic 3 Forsaken Gods Enhanced Edition,-0.341
Gothic II: Gold Edition,0.418
Governor of Poker 2,0.129
Governor of Poker 2: Premium Edition,0.319
Governor of Poker 3,-0.05
Grail to the Thief,-0.419
Gran Vitreous,0.149
Grand Ages: Medieval,-0.325
Grand Ages: Rome,0.232
Grand Designer,0.998
Grand Pigeon's Duty,0.096
Grand Theft Auto,0.142
Grand Theft Auto 2,0.405
Grand Theft Auto IV: The Complete Edition,-0.411
Grand Theft Auto V,0.192
Grand Theft Auto: Episodes from Liberty City,0.045
Grandpa's Table,0.745
Grapple,0.532
Grass Max,0.633
Grass Simulator,-0.362
Gratuitous Space Battles 2,-0.309
GravBlocks,-0.143
Grave VR,0.998
Graveyard Shift,-0.16
Graviteam Tactics: Mius-Front,0.615
Graviteam Tactics: Operation Star,0.372
Gravitron 2,0.155
Gravity Badgers,-0.397
Gravity Cat,0.087
Gravity Compass,-0.349
Gravity Den,0.014
Gravity Error,0.437
Gravity Ghost,0.712
Gray Matter,0.591
Great Big War Game,0.05
Great Permutator,0.427
Greed Corp,0.279
Greed: Black Border,-0.687
Green Game: TimeSwapper,0.326
Green Moon,-0.167
Green Moon 2,1.0
Green Ranch,0.996
"Gremlins, Inc.",0.2
Grey Goo,-0.111
Greyfox,0.14
GridRunner Revolution,0.329
Gridiron Solitaire,0.384
Gridworld,-0.065
Grim Dawn,0.593
Grim Fandango Remastered,0.669
Grim Legends 2: Song of the Dark Swan,0.615
Grim Legends 3: The Dark City,0.566
Grimind,-0.027
Grimm,0.139
Grimm: Dark Legacy,-0.319
Grizzly Valley,-0.455
Groggers!,1.0
Grotesque Tactics 2 - Dungeons and Donuts,-0.162
Grotesque Tactics: Evil Heroes,-0.301
Ground Breakers,0.18
Ground Control Anthology,0.54
Ground Control II,0.479
Ground Pounders,-0.396
Grove - VR Browsing Experience,-1.0
Grow Home,0.471
Grow Up,0.398
Growing Pains,-0.373
Gryphon Knight Epic,0.503
Guacamelee! Gold Edition,0.682
Guacamelee! Super Turbo Championship Edition,0.595
Guardian's Oath,0.442
Guardians of Graxia,-0.436
Guardians of Middle-earth,-0.716
Guardians of Victoria,-0.431
Guards,0.561
Guild Commander,-0.379
Guild of Dungeoneering Ultimate Edition,0.209
Guilty Gear Isuka,-0.388
Guilty Gear X2 #Reload,0.32
Guise Of The Wolf,-0.497
Gulf of Aden - Task Force Somalia,0.677
Gumball Drift,-0.079
Gumboy Tournament,-0.012
Gumboy: Crazy Adventures,-0.234
Gun Bombers,0.666
Gun Done,0.14
Gun Metal,0.218
Gun Monkeys,-0.325
Gun Rocket,-0.046
Gun Wings,0.44
GunGirl 2,0.685
GunWorld,-0.461
GunZ 2: The Second Duel,-0.795
Guncraft,-0.113
GundeadliGne,0.261
Gunjack,0.357
Gunman Clive,0.394
Gunman Clive 2,0.592
Gunmetal Arcadia Zero,0.5
Gunnheim,-0.359
Gunpoint,0.603
Gunpowder,0.199
Guns and Robots,-0.198
Guns of Icarus Online,0.609
Guns of Infinity,0.788
Guns'N'Zombies,-0.069
"Guns, Gore & Cannoli",0.557
Gunscape,-0.017
Gunship!,-0.142
Gunslugs,0.085
Gunspell: Steam Edition,-0.38
Gurgamoth,0.741
Gurumin: A Monstrous Adventure,0.324
Gynophobia,-0.176
Gyromancer,-0.204
H1Z1: Test Server,0.054
HACK_IT,-0.584
HALP!,0.183
HEBEREKE!: March! Red Army Girls' Brigade,0.387
HELLDIVERS™,0.463
HELP: THE GAME,0.548
HIS (Heroes In the Sky),-0.593
HIT,-0.615
HITMAN™,-0.004
HTR+ Slot Car Simulation,0.083
Habitat,-0.566
Habitus,-0.334
Hack 'n' Slash,-0.303
Hack RUN,0.349
Hack Run ZERO,-0.276
"Hack, Slash, Loot",-0.447
Hacker Evolution,-0.04
Hacker Evolution - Untold,-0.094
Hacker Evolution Duality,-0.543
Hacker Evolution Source Code,-0.998
Hacker Series,-0.395
Hacker's Beat,-0.302
Hacknet,0.374
Hade,0.379
Hadean Lands,0.512
Haegemonia: Legions of Iron,0.152
Haegemonia: The Solon Heritage,-0.285
Haeven,-0.398
Hail to the King: Deathbat,0.067
Halcyon 6: Starbase Commander (CLASSIC),0.188
Half Minute Hero: Super Mega Neo Climax Ultimate Boy,-0.175
Half Minute Hero: The Second Coming,0.541
Half dead,0.042
Half-Life,0.681
Half-Life 2,0.514
Half-Life 2: Deathmatch,0.272
Half-Life 2: Episode One,0.361
Half-Life 2: Episode Two,0.307
Half-Life 2: Lost Coast,0.07
Half-Life Deathmatch: Source,-0.052
Half-Life: A Place in the West,0.611
Half-Life: Blue Shift,0.41
Half-Life: Opposing Force,0.586
Half-Life: Source,0.105
Halfway,0.453
Halo: Spartan Assault,0.117
Hamilton's Great Adventure,0.133
"Hamlet or the last game without MMORPG features, shaders and product placement",-0.444
Hammer Heads Deluxe,0.334
Hammerfight,0.231
Hammerwatch,0.438
Hand of Fate,0.627
Handsome Mr. Frog,0.622
Hangeki,0.493
Happy Empire,0.169
Happy Wars,0.191
Hard Reset,0.284
Hard Reset Redux,0.245
Hard Truck Apocalypse / Ex Machina,-0.336
Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,-0.905
Hard Truck: Apocalypse Rise Of Clans / Ex Machina: Meridian 113,-0.201
Hard West,0.117
Hard to Be a God,0.196
Hardware Engineering,-0.188
Harmonia,0.586
Harold,0.308
Harvest: Massive Encounter,0.132
Harvester,0.342
Hashtag Dungeon,0.551
Hatch and Slay,-0.408
Hate Plus,0.215
Hatland Adventures,-0.751
Hatoful Boyfriend,0.296
Hatoful Boyfriend: Holiday Star,0.224
Hatred,0.032
Haunt the House: Terrortown,0.34
Haunted,0.217
Haunted House,-0.195
Haunted Past: Realm of Ghosts,-0.019
Hauntsters,0.998
Haven Moon,0.307
Haydee,0.11
Haywire on Fuel Station Zeta,-0.106
Hazard Ops,-0.147
Hazen: The Dark Whispers,-0.781
HeXen II,0.128
HeXen: Beyond Heretic,0.455
HeXen: Deathkings of the Dark Citadel,0.314
Headlander,0.633
Heart of Ember  ,-0.512
Heart&Slash,0.375
Heart's Medicine - Time to Heal,0.325
Heartomics: Lost Count,0.074
Hearts of Iron II: Complete,0.496
Hearts of Iron III,0.055
Hearts of Iron IV,0.189
Heaven's Hope,0.301
Heavenstrike Rivals®,-0.274
Heavy Bullets,0.173
Heavy Fire: Afghanistan,-0.415
Heavy Fire: Shattered Spear,-0.476
Heavy Weapon Deluxe,-0.003
Heckabomb,0.211
Hector: Ep 1,0.261
Hector: Ep 2,-0.322
Hector: Ep 3,0.599
Hegemony Gold: Wars of Ancient Greece,0.646
Hegemony III: Clash of the Ancients,0.183
Hegemony Rome: The Rise of Caesar,-0.227
Heileen 1: Sail Away,-0.348
Heileen 2: The Hands Of Fate,-0.536
Heileen 3: New Horizons,-0.126
Heirs And Graces,0.342
Hektor,-0.057
Heldric - The legend of the shoemaker,0.215
Helen's Mysterious Castle,0.642
Helena The 3rd,-0.12
Heli Heroes,-0.566
Helicopter Simulator 2014: Search and Rescue,-0.754
Hell,-0.138
Hell Yeah!,0.217
Helldorado,-0.17
Hello Charlotte,0.736
Hello Kitty and Sanrio Friends Racing,-0.169
Helmet Heroes,-0.386
Help,-0.985
Help Me Doctor,-0.999
Her Majesty's SPIFFING,0.717
Her Story,0.326
Herding Dog,0.08
Heretic: Shadow of the Serpent Riders,0.476
Hero Academy,0.147
Hero Battle,-0.247
Hero Defense,0.052
Hero Generations,-0.198
Hero Quest: Tower Conflict,-0.795
Hero Siege,0.207
Hero Zero,-0.345
Hero and Daughter+,0.372
Hero of the Kingdom,0.475
Hero of the Kingdom II,0.56
Heroes & Generals,-0.224
Heroes & Legends: Conquerors of Kolhar,-0.196
Heroes Must Die,0.035
Heroes Never Lose: Professor Puzzler's Perplexing Ploy,0.692
Heroes Rise: HeroFall,0.63
Heroes Rise: The Hero Project,0.071
Heroes Rise: The Prodigy,0.358
Heroes of Annihilated Empires,0.146
Heroes of Legionwood,0.567
Heroes of Loot,0.144
Heroes of Might & Magic III - HD Edition,-0.146
Heroes of Might & Magic V,0.418
Heroes of Might & Magic V: Hammers of Fate,0.174
Heroes of Might & Magic V: Tribes of the East,0.558
Heroes of Normandie,0.094
Heroes of Scene,-0.381
Heroes of Shadow Guard,0.028
Heroes of SoulCraft,-0.627
Heroes of Steel RPG,0.418
Heroes of a Broken Land,0.497
Heroes of the Seven Seas,0.498
Heroine's Quest: The Herald of Ragnarok,0.572
Herolike,-0.501
Hex Phase,0.999
Hexcells,0.514
Hexcells Infinite,0.689
Hexcells Plus,0.565
Hexodius,-0.529
Hexoscope,0.424
Hidden Dimensions 3,0.528
Hidden Expedition Amazon ,0.305
Hidden Expedition Everest,-1.0
Hidden Expedition Titanic,-0.336
Hidden Expedition: The Crown of Solomon Collector's Edition,0.999
Hidden Mysteries: Civil War,-0.848
Hidden Object - 12 in 1 bundle,-0.201
Hidden Object 6-in-1 bundle,0.289
Hidden Object Bundle 4 in 1,0.63
Hidden Object Bundle 5 in 1,0.016
Hidden in Plain Sight,0.794
Hidden: On the trail of the Ancients,0.447
Hide & Spook: The Haunted Alchemist,0.911
Hide and Secret Treasure of the Ages,-0.785
Hide and Shriek,0.419
Hieroglyphika,0.056
High On Racing,-0.111
High School Musical 3,-0.333
High Strangeness,-0.17
Highborn,-0.152
Highland Warriors,-0.2
Highlands,0.316
Highrise Heroes: Word Challenge,0.472
Highschool Possession,-0.199
Highschool Romance,0.051
Highway Blossoms,0.602
Highway to the Moon,1.0
Higurashi When They Cry Hou - Ch.1 Onikakushi,0.53
Higurashi When They Cry Hou - Ch.2 Watanagashi,0.353
Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,0.676
Higurashi When They Cry Hou - Ch.4 Himatsubushi,0.02
Hiiro,0.582
Hinterland,0.178
Hippocampal: The White Sofa,-0.589
History in Letters - The Eternal Alchemist,0.0
Hit Tank PRO,0.198
Hitman 2: Silent Assassin,0.311
Hitman GO: Definitive Edition,0.609
Hitman: Absolution,0.363
Hitman: Blood Money,0.544
Hitman: Codename 47,-0.127
Hitman: Contracts,0.232
Hitogata Happa,0.136
Hive,0.645
HoD: On open seas,-0.686
Hocus Pocus,0.396
Hogs of War,-0.156
Hollywood Visionary,0.435
Holo Impact : Prologue,0.668
HoloBall,0.648
Holopoint,0.723
Holy Avatar vs. Maidens of the Dead,-0.4
Holy Potatoes! A Weapon Shop?!,0.045
Home,0.052
Home Behind,0.209
Home Design 3D,-0.05
Home Improvisation: Furniture Sandbox,0.001
Home Sheep Home: Farmageddon Party Edition,0.676
Home is Where One Starts...,0.124
Homefront,-0.207
Homefront: The Revolution,-0.283
Homesick,0.155
Homeworld Remastered Collection,0.521
Homeworld: Deserts of Kharak,0.208
Honey Rose: Underdog Fighter Extraordinaire,0.414
Hook,0.64
Hooligan Vasja,-0.295
Hoops VR,0.556
Hope Lake,-0.255
Hope in Hell,-0.924
HordeZ,0.573
Horizon,-0.039
Horizon Shift,0.668
Horror in the Asylum,-0.267
Hospital Manager,-0.411
Hospital Tycoon,-0.603
Hostile Dimension,-1.0
Hostile Waters: Antaeus Rising,0.451
Hot Dish,-0.525
Hot Pinball Thrills,-0.39
Hot Squat,-0.118
Hot Tin Roof: The Cat That Wore A Fedora,0.446
Hot Wheels™ World's Best Driver™,-0.669
Hotel Blind,-0.712
Hotel Collectors Edition,-0.775
Hotel Dash,0.394
Hotel Giant 2,-0.277
Hotline Miami,0.494
Hotline Miami 2: Wrong Number,-0.297
Hotline Miami 2: Wrong Number Digital Comic,0.256
"House of 1,000 Doors - Family Secrets",0.478
House of 1000 Doors: The Palm of Zoroaster Collector's Edition,0.482
House of Caravan,0.119
House of Hell,0.292
House of Snark 6-in-1 Bundle,0.333
House of the Dying Sun,0.49
Hoven the Sages Spinel,0.444
Hover 2030,0.472
Hover Havoc,-0.988
Hover Hazard,0.573
Hover Junkers,0.309
How To Survive Third Person,-0.195
How to Survive,0.295
How to Survive 2,-0.016
How to Take Off Your Mask,0.395
Hoyle Official Card Games Collection,-0.771
Hubert's Island Adventure: Mouse o' War,0.676
Hue,0.698
Huenison,0.994
Human Extinction Simulator,-0.47
Human Resource Machine,0.5
Human: Fall Flat,0.488
Humanity Asset,-0.623
Humans Must Answer,0.109
Hunger Dungeon,-0.15
HunieCam Studio,0.094
HuniePop,0.133
Hunted: One Step too Far,0.596
Hunted: The Demon's Forge,0.043
Hunter Gatherer,0.217
Hunter's Legacy,0.367
Hunters Of The Dead,-0.106
Hunting Unlimited 2008,-0.272
Hunting Unlimited 2010,-0.069
Huntsman - The Orphanage Halloween Edition,-0.485
Hush,-0.645
Hustle Cat,0.736
Hybrid Animals,-0.14
Hydra Slayer,0.111
Hydraulic Empire,-0.431
Hydrophobia: Prophecy,-0.355
Hylics,0.35
Hyper Bounce Blast,0.815
Hyper Box,0.054
Hyper Fighters,-0.654
Hyper Light Drifter,0.631
Hyper color ball,-0.177
HyperRogue,0.646
Hyperdevotion Noire: Goddess Black Heart,0.325
Hyperdimension Neptunia Re;Birth1,0.357
Hyperdimension Neptunia Re;Birth3 V Generation,0.373
Hyperdimension Neptunia U: Action Unleashed,0.134
Hyperdrive Massacre,0.521
Hypersensitive Bob,-0.037
Hypership Out of Control,0.315
Hyperspace Invaders II: DX,0.152
Hyperspace Pinball,0.067
Hyperspeed,0.328
Hyphen,0.353
Hypnorain,0.356
Hypnosis,0.285
Hyposphere,-0.515
Hypt,-0.051
Hyspherical 2,0.999
I Am Alive,-0.167
I Am Bread,-0.194
I Am Caligula,-0.161
I Am Vegend,-0.343
I Can't Escape: Darkness,0.25
I Get This Call Every Day,-0.453
"I Have No Mouth, and I Must Scream",0.161
